date,OPEN,HIGH,LOW,CLOSE,VOLUME,others_dr,puell-multiple,sth-mvrv,lth-mvrv,volume_sma_em,trend_dpo,volatility_ui,lth-sopr,volume_em,cdd,trend_adx,out-flows,trend_mass_index,SUGAR,COFFEE,trend_stc,fear_greed,volatility_atr
2016-03-21,413.267828777134,413.267828777134,408.878239753178,412.748433106919,34155.757379274,-0.1256801604305746,1.32,1.03,1.51,-10458.420107229387,3.0919895115754343,3.988319331351679,1.4031629621,-20358.01192074782,13894190.46,17.516698216839995,190676.9491,22.572232818725457,15.151513056835595,155.42892673478923,8.942129612292028,40.0,7.829635049557806
2016-03-22,412.748433106919,418.375546645228,411.610001945021,418.337021142643,42272.2816787646,1.353993761685901,1.33,1.04,1.53,-9374.59359084416,7.020339627516705,3.666333194407013,2.008598376,62734.19681356917,9341604.15,16.93502747424565,231533.98452,22.418117593784544,15.137565982404652,155.3188078541374,54.47106480614602,40.0,7.723226014622725
2016-03-23,418.337021142643,420.549437978773,417.427796485888,419.361504879197,41196.1345097716,0.2448943518686741,1.299,1.04,1.53,-6955.513961956135,-3.301831276560222,3.34417986992954,1.3372942634,30278.542538682166,3661800.69,16.105121529919042,194546.46296,22.318762755984263,15.123618907973706,155.20868897348555,77.23553240307301,40.0,7.263067562448955
2016-03-24,419.361504879197,419.361504879197,416.045280449321,416.090326874017,35432.4790945204,-0.780037740021533,1.297,1.03,1.52,-9460.041796080788,-0.87304598605715,3.088875529484027,1.5786747069,-12028.774783570434,5657019.81,15.502050066627875,256049.37798,22.1584441855144,15.10967183354276,155.0985700928337,68.20286072233387,40.0,6.868383249191661
2016-03-25,416.090326874017,418.64802015294,414.880803251446,417.974386847332,29164.4846960739,0.4528007145634616,1.359,1.04,1.53,-14716.938765843232,1.881212650904445,2.8940284464770505,1.5291145967,-12128.947201842127,9335138.89,15.087018166222672,172990.08968,21.99000161472888,15.095724759111816,154.98845121218187,49.6443572718261,40.0,6.558266614421891
2016-03-26,417.974386847332,419.82316816265,416.754396120885,418.441341713558,20502.6504123442,0.1117185360921535,1.277,1.04,1.53,-4283.361157808513,1.7058940962486415,2.3263822106293346,1.6941120363,22816.2959040787,7050414.68,14.518844439435576,131462.4836,21.824335036998505,15.08177768468087,154.87833233153003,34.60970519825832,40.0,6.2093171571562005
2016-03-27,418.441341713558,429.896790163903,417.008328657643,427.513979279589,50309.3797569198,2.168198182540393,1.527,1.06,1.56,7304.903808016977,2.131969644772539,1.7264265229002247,1.3296993591,132287.74610230338,4076454.85,14.328327194983242,193669.71632,21.891896403871456,15.067830610249926,154.7682134508782,67.30485259912915,40.0,6.877231592066581
2016-03-28,427.513979279589,427.920027925043,423.668426728735,424.990477258302,38050.0608502619,-0.5902735684899518,1.384,1.05,1.55,8179.521354759175,3.5660269742245987,1.3256011076605547,1.3947219057,26165.104315322453,7531150.05,14.151418325134642,211801.51311,21.956256377474467,15.05388353581898,154.65809457022635,83.65242629956458,40.0,6.614668552490717
2016-03-29,424.990477258302,427.73388107871,411.307260699563,417.73265857205,64446.5324387349,-1.7077603086717683,1.285,1.03,1.52,-4885.356773320536,-7.525681365084836,1.4123103853832837,1.5222321963,-159907.7076646744,5788461.65,13.903075912600812,157682.69734,22.222145544977955,15.039936461388034,154.5479756895745,91.82621314978228,40.0,7.595863735156344
2016-03-30,417.73265857205,418.142610717971,411.395728437163,415.490515612997,43740.8890962654,-0.5367411221132157,1.091,1.02,1.51,-10387.73930168267,-6.144885928457597,1.5882004894014812,1.3136902957,-73288.7373356421,7379305.49,13.672472243819398,214269.48423,22.29918649789282,15.02598938695709,154.43785680892267,85.98308574731323,40.0,7.510965589721515
2016-03-31,415.490515612997,418.82184042358,415.490515612997,417.345645529041,38431.6162406525,0.4464915193808982,1.348,1.03,1.53,-10255.01848997896,-3.531314972483188,1.710549359663953,1.2206535251,20691.03831557089,9361814.72,13.35816639256375,186446.19307,22.202909931344863,15.012042312526145,154.32773792827084,70.5183618648276,40.0,7.093001511807662
2016-04-01,417.345645529041,419.014061414568,416.248009017093,418.726067866089,33135.7477656352,0.3307623673174165,1.231,1.03,1.53,1945.5609562509424,-4.469533329990952,1.6483849109986792,1.823948797,3963.9361664912417,6854477.96,13.036284031397717,191345.12422,22.057680504500787,14.9980952380952,154.217619047619,53.06741890965063,40.0,6.660306600374395
2016-04-02,418.726067866089,422.908278884582,418.726067866089,421.693095170543,24643.6317765338,0.7085843304608597,1.257,1.04,1.54,9828.51968712644,0.6887207195111955,1.5653240883026645,1.7517579345,54071.178460843454,4573261.78,12.13533502486015,156063.33173,21.98768922417031,15.05430158730155,154.2501832611832,43.37286260466897,40.0,6.412497042186255
2016-04-03,421.693095170543,422.858125347283,420.24438802707,422.069446859177,25707.0072051221,0.089247771173917,1.465,1.04,1.54,5911.399081485515,1.4503086998834078,1.5292881631049595,1.4494766813,7463.727430403164,5908802.3,11.298739518789557,137911.17526,21.94323722751581,15.1105079365079,154.2827474747474,41.86921972993587,40.0,6.032621069988933
2016-04-04,422.069446859177,423.429236848031,419.870415173203,421.817827478288,37532.269338687,-0.0596156350006871,1.375,1.03,1.54,7432.302607902597,-2.0478412680195106,1.4851298742893084,1.5063422733,934.6374490913074,4285779.5,10.554717132366369,160715.32798,21.942650752040905,15.16671428571425,154.3153116883116,44.826004047696856,40.0,5.785241130472838
2016-04-05,421.817827478288,425.3610292694,421.796641276687,424.630066540869,37476.0542770103,0.6666951653971465,1.388,1.04,1.55,4261.789650421323,-0.4760809153877972,1.4879971025493095,1.7415645058,18347.01540883134,6189249.83,10.183929438698282,231440.71769,21.94647199421648,15.2229206349206,154.3478759018758,46.05800308978975,40.0,5.563155816696851
2016-04-06,424.630066540869,425.980009577992,423.406610531305,424.018481325735,40008.158403664,-0.1440277698929959,1.226,1.04,1.55,2611.0729520614486,-0.1886355804881532,1.5012749702094477,1.5163520193,7168.508761643928,9596646.45,9.943464870416664,181835.09159,21.82759082667788,15.27912698412695,154.38044011544,62.295523759087565,40.0,5.264180139695869
2016-04-07,424.018481325735,426.110284894796,421.544824597259,423.55374582294,42719.139503759,-0.1096026525405191,1.259,1.03,1.54,2809.381118456543,8.18255044113016,1.4921733129421486,1.7170400263,-9252.460454039112,22656713.77,9.35852496832364,182259.98781,21.80175718633658,15.3353333333333,154.4130043290042,81.14776187954378,40.0,5.194308155479983
2016-04-08,423.55374582294,426.935105104205,419.277497147985,421.064138293495,51637.4574877849,-0.5877902282761971,1.415,1.03,1.53,2911.74348050664,5.147127810806296,1.5377999236157371,0.9690922614,-10695.874133140776,5106657.49,8.990132273498617,215212.22789,21.975840069827253,15.39153968253965,154.4455685425684,90.5738809397719,40.0,5.440638135553982
2016-04-09,421.064138293495,421.152116218823,415.772375374184,420.356696408751,23762.8198345091,-0.1680128560962446,1.519,1.03,1.53,-6227.86730694401,-2.465134257026534,1.5965827779934567,1.1369848178,-105138.2551202304,2743473.34,9.255600221635754,210584.57858,22.199139432968988,15.447746031746,154.4781327561326,85.66658653253532,40.0,5.4345484064624845
2016-04-10,420.356696408751,424.298668294611,420.196197106499,423.381274173254,19458.2658119721,0.7195264855640371,1.345,1.03,1.55,-9976.652805260366,-5.23891926939632,1.599786673240093,1.6122002227,79804.74912587437,12893909.43,8.865719103781602,179570.73067,22.44262221048008,15.50395238095235,154.5106969696968,80.93473203620653,40.0,5.301340684627432
2016-04-11,423.381274173254,424.857920472167,422.004659021,424.857920472167,35593.199385384,0.3487745890029092,1.312,1.04,1.55,-11167.719834457708,-3.70983431982853,1.5919893375588428,1.4241981662,9490.16590655967,6422556.0,8.393178796275924,154556.18882,22.657485978034902,15.5601587301587,154.543261183261,83.51368106538919,40.0,5.056532761281387
2016-04-12,424.857920472167,429.439222592168,424.103170424352,427.531151491813,48369.9348487256,0.629205880562389,1.442,1.04,1.56,2886.04709875892,-2.7378943134112887,1.4698709822648144,1.4156614088,36845.029400358384,9536964.15,8.481701636818098,194070.41852,22.68167986857772,15.61636507936505,154.5758253968252,91.7568405326946,40.0,5.084484701934846
2016-04-13,427.531151491813,428.025030455187,424.241188887556,425.755759384078,35236.0002192946,-0.41526613944739,1.441,1.04,1.55,7631.518452211623,-0.2541386344604461,1.2680148278779575,1.0307161356,-6852.138387304257,4165295.05,8.563901417321544,200589.14556,22.73091793332389,15.6725714285714,154.6083896103894,95.87842026634728,40.0,4.95442038850446
2016-04-14,425.755759384078,427.038625721348,424.323541432459,426.163033233764,27869.3822397957,0.0956590347186869,1.234,1.04,1.56,5839.035872319374,-0.2872192651479963,1.1004966070462965,1.0641973969,-4403.7178029205725,3983939.72,8.640229784931886,157840.80493,22.76940099617849,15.72877777777775,154.6409538239536,97.93921013317365,40.0,4.730486778542913
2016-04-15,426.163033233764,432.119958965857,426.163033233764,431.253405898357,46585.5935081157,1.1944660300464929,1.227,1.05,1.57,8716.503806485585,-1.1794418552769912,0.9535599091684586,1.0155339868,44248.48724481819,4126731.73,9.60615949478517,177496.32085,22.91913802323452,15.7849841269841,154.6735180375178,98.96960506658682,40.0,4.853130673897921
2016-04-16,431.253405898357,435.256739103937,430.871338715723,432.455139286248,32301.6327731432,0.2786606137956449,1.393,1.05,1.58,8658.13596073503,1.3857392069710386,0.8813953868795481,1.0532672255,53254.028620335645,5437068.83,10.97235756847818,226961.77413,23.02963154668021,15.84119047619045,154.706082251082,99.48480253329342,40.0,4.806357645329524
2016-04-17,432.455139286248,434.337768161363,428.114729205585,429.643823787882,31318.6107688833,-0.6500825734216065,1.18,1.05,1.57,5516.650166875697,0.541486665358093,0.8313813873385929,0.9615066004,-36517.07368362746,3317658.0,11.56079282182567,163628.20305,23.258566120519127,15.8973968253968,154.7386464646462,99.74240126664672,40.0,4.948025776374373
2016-04-18,429.643823787882,431.047246881396,428.462254441346,430.780784320861,36739.8132656856,0.2646286226007266,1.343,1.04,1.57,4710.363442638212,-0.5756551248774144,0.7583521615533895,1.1293725029,-10353.376690233494,4338279.45,12.107196985648342,167512.91399,23.42970314593166,15.953603174603147,154.7712106782104,99.87120063332335,40.0,4.711722442741939
2016-04-19,430.780784320861,438.093457046677,429.348456546263,437.224491853684,39669.578430708,1.4958205582409343,1.492,1.06,1.6,9645.107620680374,-4.151961466356852,0.7366098661071125,1.2801574979,87433.43390142161,4324892.18,13.65241578359044,179334.94448,23.763491592192025,16.0098095238095,154.8037748917746,99.93560031666168,40.0,5.115050248509144
2016-04-20,437.224491853684,445.581668299361,435.530311588833,443.238020994336,67922.9456724598,1.3753870729328763,1.392,1.07,1.62,16357.787003327498,-6.154022124365554,0.7034503037796626,1.1581059506,101146.02011870367,6209796.61,15.895141997239111,202008.86596,24.23950190803013,16.06601587301585,154.8363391053388,99.96780015833085,40.0,5.60868089471103
2016-04-21,443.238020994336,453.273391700717,442.565149485202,451.879833757831,61080.734067036,1.9497002409920583,1.304,1.09,1.65,26239.23614999362,-4.787132654449636,0.6584444126148696,1.3518339026,129087.8275992866,4223023.44,18.60108278198713,252009.98015,24.515681423971955,16.1222222222222,154.868903318903,99.98390007916542,40.0,6.118637026791426
2016-04-22,451.879833757831,451.879833757831,443.887769616996,448.445766703073,51728.8409682045,-0.7599513849069872,1.327,1.08,1.63,26964.08489340675,-4.648119932163183,0.5587665686833067,1.8074763883,-547.9917253569705,6729245.16,21.113742082110296,213397.88724,24.79795285548732,16.17842857142855,154.9014675324672,99.99195003958272,40.0,6.305979738195783
2016-04-23,448.445766703073,454.292328187323,446.281660355968,454.073556506421,46821.8309171186,1.2549543827167664,1.24,1.09,1.65,37410.80421022019,-3.575094394879386,0.3346915180051826,1.5090832162,41115.81531515772,4034059.84,23.62725827698569,192524.19619,24.76494582565447,16.2346349206349,154.9340317460314,99.99597501979136,40.0,6.476448547511706
2016-04-24,454.073556506421,465.425156523692,451.313912532851,463.092124376107,76582.0144015254,1.9861469007518504,1.196,1.11,1.69,42348.42506135903,-7.414201347505354,0.3190259853574834,1.638549596,148931.44104181815,6592206.18,26.62759453397901,159236.46324,24.92281667702396,16.29084126984125,154.9665959595956,99.99798750989568,40.0,7.239928091844635
2016-04-25,463.092124376107,469.371702836798,455.808343630088,462.365178082818,96671.6340087873,-0.1569766046590426,1.433,1.11,1.7,45900.19125989029,-8.893683074916737,0.321772742017524,1.3305086904,59214.89268599734,13509841.88,29.598623682468247,217274.26629,25.238893681602526,16.3470476190476,154.9991601731598,99.99899375494785,40.0,7.872271203331172
2016-04-26,462.365178082818,470.950504147062,462.365178082818,468.155955224252,84877.0499156443,1.2524250129400505,1.16,1.12,1.71,46207.40613218129,-6.010184105249607,0.321772742017524,1.3890484967,41146.03761243237,7037642.72,32.42881512052802,253177.12745,25.551454643090228,16.40325396825395,155.031724386724,99.99949687747392,40.0,7.943576689422459
2016-04-27,468.155955224252,469.209060705819,444.737063855078,446.064762225105,110880.432791786,-4.718767913261946,1.226,1.06,1.62,31429.054954228068,-5.934001537466827,1.296805206699902,1.6163034957,-213749.05487864933,5512314.13,31.74041107525596,199318.58141,26.10558212006281,16.4594603174603,155.0642886002882,49.99974843873696,40.0,9.596418705554312
2016-04-28,446.064762225105,451.542968407731,439.209592774003,451.43763711352,104379.18662864,1.204505565876457,1.451,1.07,1.64,21955.97728376245,-10.263991976834175,1.6078869465023788,1.5346850954,-137026.80518943918,7013964.58,30.35746143874953,187114.28933,26.60133981766874,16.51566666666665,155.0968528138524,24.99987421936848,40.0,9.87011439837168
2016-04-29,451.43763711352,457.882349392981,448.66580404065,457.115470560424,53670.5585123647,1.2577226575984923,1.318,1.08,1.66,28482.831285025342,-10.96497015143882,1.7270070609800852,1.2147899186,135624.44326249862,5998100.98,29.666624957126785,171659.38078,26.98036762787132,16.571873015873,155.1294170274166,37.51630634684897,40.0,9.804757493767609
2016-04-30,457.115470560424,457.86469302086,447.998166732943,449.583870829368,62819.426556353,-1.6476361480004753,1.412,1.06,1.63,24294.567118288043,-5.831392451421436,2.026492548286503,1.4495887295,-5381.669713986548,3403786.29,28.93343185949569,128666.61384,27.289600602984542,16.62807936507935,155.1619812409808,18.75815317342449,40.0,9.810934373182548
2016-05-01,449.583870829368,454.981041325502,449.41573179418,454.026471318932,52318.1311299512,0.9881583343656296,1.396,1.08,1.65,26345.950673199062,-1.276290853107696,2.1741963692016744,1.8966038397,-7797.703914873167,5659670.79,28.252609697409685,118150.71559,27.512217054249444,16.6842857142857,155.194545454545,10.173553382102329,40.0,9.386371888996496
2016-05-02,454.026471318932,456.037321328525,440.796419621358,446.772344241217,112566.234719459,-1.5977321887514662,1.36,1.05,1.61,23428.34723718665,6.4034622729171815,2.4913151590738623,1.54911316,-51199.82479440732,3501885.65,26.448630553904884,180714.56061,27.760325619291457,16.76986594051109,155.5254398826975,5.086776691051163,40.0,9.97182487081355
2016-05-03,446.772344241217,454.196276097343,442.538839119037,453.097848135133,83625.9034025455,1.4158226164735055,1.49,1.07,1.64,17134.000491402796,1.6022907806063245,2.635456206185639,1.4386410495,-687.4205395523315,2741552.27,24.77350706350757,171816.54216,27.855281343435504,16.855446166736474,155.85633431085003,2.5433883455255817,40.0,10.140386081562797
2016-05-04,453.097848135133,453.097848135133,447.364908517233,449.498257543097,65720.0038908105,-0.7944400104417326,1.383,1.06,1.63,11070.615414044352,6.063319368487726,2.8425579763672872,1.1811971559,16258.629035685472,6244972.57,23.218035250995776,149356.36352,27.83136635414746,16.941026392961863,156.1872287390025,1.2716941727627908,40.0,9.699641435196517
2016-05-05,449.498257543097,451.351898931737,447.698097465059,450.170976773548,52079.0069547814,0.1496600307480555,1.482,1.06,1.63,1496.0649182735149,14.136008694414102,3.0223014363325835,1.4016863643,-4955.879341505138,3323141.47,21.77366856794911,163973.27806,27.737367076058725,17.02660661918725,156.51812316715507,0.6358470863813954,40.0,9.095057438344668
2016-05-06,450.170976773548,463.863716894712,449.385595847545,461.454842430884,77051.0831472749,2.5065733331387507,1.369,1.08,1.67,11064.109145037348,11.959077243893375,3.039638367923914,1.6255723844,133404.6274493367,6218965.67,21.898025837684184,156492.79166,27.81475442319616,17.112186845412637,156.84901759530757,1.680511332933203,40.0,9.633363799226904
2016-05-07,461.454842430884,463.003170320096,458.776465758213,460.77594934045,33826.8878823783,-0.1471201573826186,1.53,1.08,1.67,11933.953433478093,16.193248107698935,3.068697415313242,0.7192743059,53293.63535332818,10066778.98,22.01350044529533,115225.52137,27.75339637913224,17.197767071638022,157.1799120234601,12.576847006978667,40.0,9.092697875492508
2016-05-08,460.77594934045,461.545558685227,457.167158319791,460.734062728435,29432.1669236335,-0.009090451026128,1.56,1.08,1.67,-333.4434339370081,-7.395608811826776,3.097810010388584,1.4953588174,-22812.11510199328,3343746.35,21.850871100523342,93204.24167,27.65387288805112,17.28334729786341,157.5108064516126,30.0120945094556,40.0,8.621268124486857
2016-05-09,460.734062728435,464.853464385957,457.210374496423,462.133788324292,54987.6212062607,0.3038033670807794,1.4,1.08,1.68,-2899.527215910851,-3.2681987469421188,3.116546328165379,1.4868697736,23289.719738363547,5694816.08,22.063418489597066,157809.87109,27.62543982389565,17.368927524088797,157.8417008797651,52.67715441556391,40.0,8.523450300991572
2016-05-10,462.133788324292,463.689724684453,448.117928299488,451.981794898069,71181.4485059131,-2.196765024049508,1.185,1.06,1.64,-13851.614865011414,1.972446004775179,3.171365532715056,2.1445829013,-112183.1894749755,8857136.25,20.8516044929359,164570.47101,27.67185964934108,17.454507750314185,158.17259530791765,53.49922615731951,40.0,9.22828490938891
2016-05-11,451.981794898069,455.724460602768,451.259400069054,453.160646838607,52491.7913203383,0.2608184563725357,1.241,1.06,1.65,-49.26012032123617,-5.623194380319603,2.9557349386810725,1.3515899958,-20516.088452986856,7846364.28,19.72634863889338,162842.74555,27.624802221324583,17.54008797653957,158.50348973607015,34.97774165462487,40.0,8.751962471821418
2016-05-12,453.160646838607,456.387098719303,447.976375366152,456.043142969166,60852.3873656308,0.6360870368308014,1.36,1.06,1.65,8444.87885776792,-1.560462704060228,2.8194905240741472,1.3842435804,-18108.859496190984,5324523.73,18.41917798225581,176307.75903,27.52415849594369,17.62566820276496,158.83438416422268,17.488870827312436,40.0,8.717838559954377
2016-05-13,456.043142969166,458.186650569343,453.64074796427,457.055895378812,41164.166143241,0.2220738158789759,1.288,1.07,1.66,1701.2301943526488,-8.96370672539473,2.763785960827139,1.1806105878,41213.361974684805,4453523.55,17.257753614482876,168623.92588,27.44828768313597,17.711248428990345,159.1652785923752,8.744435413656218,40.0,8.300644964466235
2016-05-14,457.055895378812,458.665785595559,455.030098369254,457.211381125503,24415.6380295064,0.0340189784801214,1.249,1.07,1.66,3079.323347774923,-2.3441656689485626,2.568157455253263,1.9957058404,13911.634433925292,8847192.74,16.249410122108596,119161.36233,27.155741902239853,17.796828655215734,159.4961730205277,4.372217706828109,40.0,7.834149190650109
2016-05-15,457.211381125503,460.669050010594,456.608490214654,459.035486966438,27467.855049769,0.3989633496096711,1.25,1.07,1.67,5527.282633401846,-5.777271705165617,2.444768802344552,1.397722387,26473.72608390375,2494933.54,15.612145017004664,124089.97687,26.709514086384072,17.88240888144112,159.82706744868022,2.1861088534140545,40.0,7.456790251179096
2016-05-16,459.035486966438,459.596752002988,452.302773934166,454.307554443586,43399.5416019756,-1.0299710277514196,1.243,1.06,1.65,5956.340839676318,-4.412132435681315,2.165991372919075,0.9152729362,-45193.00990656472,7983800.12,14.67085204928543,159580.90405,26.24927645945022,17.967989107666508,160.15796187683273,1.0930544267070272,40.0,7.440509032943387
2016-05-17,454.307554443586,455.355968800514,453.113200415001,453.878569814523,38844.1460503775,-0.0944260391153695,1.349,1.06,1.64,5298.082953669991,6.481042842183854,2.044618871082383,1.5945611973,-9903.0309436409,50224250.25,13.796794293546144,225875.41014,25.77194512048348,18.053569333891893,160.48885630498526,0.5465272133535136,40.0,6.920734968200347
2016-05-18,453.878569814523,456.139110188392,452.236599748874,454.270102180864,53626.8409326135,0.0862636820462725,1.018,1.06,1.64,4112.462378958388,5.660526498382637,1.8035459919990504,1.078506427,-340.0590102769533,8731471.71,13.131684753056264,161363.17359,25.33134626485375,18.13914956011728,160.81975073313777,0.2732636066767568,40.0,6.61891251533211
2016-05-19,454.270102180864,455.330712993024,436.109258519288,436.802327518175,80838.4918852774,-3.8452397766944313,1.275,1.02,1.58,-9915.376228205763,6.634297038480099,2.084404660146934,1.6275106175,-201345.61984180327,11911198.49,14.520272087510264,179748.27166,25.151997481679835,18.224729786342667,161.1506451612903,0.1366318033383784,40.0,7.879166711172499
2016-05-20,436.802327518175,444.378751433877,434.80446606688,443.088845926099,56654.2867110835,1.4392135782890003,1.21,1.03,1.6,-26841.88135311547,8.358773879500518,2.3262616734406,1.4750491773,-103566.44429939924,11620084.6,15.92998935765122,172258.29924,24.95297529007871,18.310310012568056,161.4815395894428,0.0683159016691892,40.0,8.048678576754948
2016-05-21,443.088845926099,443.569597929118,439.731236767797,442.903915462276,33803.020982916,-0.0417366551930364,1.562,1.03,1.6,-28978.7165246344,-1.2370917538897857,2.5437692705199058,1.2565128131,23377.94295206329,4108751.3,17.239012537067826,125051.07931,24.73421221492683,18.39589023879344,161.8124340175953,0.0341579508345946,40.0,7.627646835211555
2016-05-22,442.903915462276,443.05938186725,437.714547099809,439.123732838208,41769.8848943723,-0.8534994819638153,1.537,1.03,1.59,-28504.06707194116,0.3241907567987141,2.839374684646842,1.5248760762,-16167.022764287914,4752054.13,18.65580202804756,114449.40239,24.256692660227177,18.48147046501883,162.14332844574784,0.0170789754172973,40.0,7.3993656284344995
2016-05-23,439.123732838208,444.912638479348,439.123732838208,444.820945595316,45378.6931224183,1.2974048841052133,1.257,1.03,1.6,-28681.240370740805,3.620532014348669,2.937478966995492,1.4707908325,20809.2935551684,6217760.89,19.572995325395308,195083.22844,23.87747569829408,18.567050691244216,162.47422287390037,0.0085394877086486,40.0,7.238319629705049
2016-05-24,444.820945595316,448.413431924356,443.023260188253,446.002439033782,45381.9848742297,0.2656110172340797,1.191,1.04,1.61,-17529.00857197692,4.80807534946041,2.9765557353238066,1.0912873489,43948.05570771892,4842342.8,19.70662938430959,193514.78099,23.60624225592047,18.652630917469605,162.80511730205288,0.0042697438543243,40.0,7.0535048403448455
2016-05-25,446.002439033782,451.153826716561,446.002439033782,450.335761292191,55460.123100001,0.9715916055967444,1.174,1.05,1.63,-14166.216784966631,4.955321870219223,2.974416194212369,1.3225087862,26562.99656515718,8165698.86,19.30552272435934,270165.50975,23.39125779292617,18.73821114369499,163.13601173020538,0.0021348719271621,40.0,6.8632931245882585
2016-05-26,450.335761292191,455.04637901097,447.90078507871,454.446938700044,51816.6173213433,0.9129138214687638,1.252,1.06,1.64,-10020.676498722789,7.129822897696101,2.9655446539852486,1.2271540654,39928.70451122278,6201722.73,18.242292115574347,289124.22347,23.33127304310469,18.82379136992038,163.46690615835792,50.001067435963584,40.0,6.891523205355432
2016-05-27,454.446938700044,479.723683835266,453.657001638335,473.006215289606,172289.979099067,4.083925978828518,1.346,1.09,1.7,3479.9831779259257,1.7903770773863243,2.950968674336764,1.7150555012,230222.59744776684,34572021.44,19.357640326642898,512694.57195,23.629224251333845,18.909371596145764,163.79780058651042,75.0005337179818,40.0,8.80903910451299
2016-05-28,473.006215289606,538.660580904878,472.388355739966,529.204806909753,223637.11225547,11.881152890504488,1.475,1.21,1.91,84686.55138424117,-2.0621447607425125,2.937205743495593,1.1950710199,1150803.5893223388,10309994.69,22.6860505084227,386950.75831,24.64754327925121,18.99495182237116,164.12869501466292,87.5002668589909,40.0,14.555357710552888
2016-05-29,529.204806909753,556.600594441494,512.894351863269,529.794983907387,209994.272387337,0.1115214733366176,1.458,1.19,1.9,126239.8762035629,-5.053672173556208,2.931735280451252,1.4606692226,608220.2735544079,13008031.67,26.11046990665852,315530.79463,25.608279417681803,19.08053204859653,164.45958944281546,93.75013342949543,40.0,17.470446197320097
2016-05-30,529.794983907387,545.704453500249,523.988052789114,534.726188133237,121481.36349503,0.9307759370390744,1.277,1.2,1.92,129594.07855624976,-26.658666498003697,2.896587445996073,1.5383770158,1765.8230310511,7613985.2,29.290287919306063,294955.5025,26.327247620771523,19.166112274821927,164.79048387096796,96.87506671474772,40.0,17.895041648701582
2016-05-31,534.726188133237,547.898233373179,521.323579262792,532.907244760593,148221.141305767,-0.3401635104115619,1.452,1.19,1.91,130000.04170500411,-24.359477986178945,2.858418798161957,1.6410225853,-4219.546861079326,9770160.42,31.96150291897262,303357.38659,26.77667090633383,19.25169250104732,165.1213782991205,98.43753335737388,40.0,18.76300289487012
2016-06-01,532.907244760593,545.119368650646,527.292493878573,538.010616405787,93068.7515982636,0.9576472632656152,1.402,1.19,1.94,132206.61312694653,-28.642782121832965,2.8220098820041577,1.2151129429,30551.94089691631,9267914.77,34.441916847234424,204749.59506,27.14329382537419,19.3372727272727,165.452272727273,99.21876667868692,40.0,18.669390082590404
2016-06-02,538.010616405787,543.495847599806,534.863221640707,540.283505965386,67632.4674042214,0.4224618418839254,1.522,1.19,1.94,149299.52537130352,-36.58434527522974,2.411971187451042,2.6902182847,37955.15157919473,18321614.37,36.74515835204895,157596.71883,27.38491038314572,19.34893030303028,165.66265728715757,99.60938333934348,40.0,17.66571367024126
2016-06-03,540.283505965386,578.083291573125,540.283505965386,571.306844649098,136384.925666289,5.742048080531181,1.283,1.25,2.05,196298.37229808504,-36.59190569430143,2.145811530052108,1.2826612109,554417.4126755418,5110731.78,39.53211951677552,154650.53061,27.718926583146686,19.36058787878785,165.87304184704217,99.80469166967174,40.0,19.67912086399104
2016-06-04,571.306844649098,592.768426055862,563.74271939199,573.74397671677,118009.540979042,0.4265889846232884,1.83,1.25,2.07,228135.69658309763,-41.14583674335199,1.835139225014505,1.4882552315,469100.48294224,3879423.16,42.31177697971975,128648.11166,27.8815850433738,19.372245454545432,166.0834264069267,99.90234583483588,40.0,20.613779443979137
2016-06-05,573.74397671677,585.114279059147,568.700581248425,575.288562350975,87482.8891618918,0.2692116513438369,1.857,1.25,2.07,227483.76287984243,-42.86156488031247,1.2636955500836862,1.7343512085,-25294.09460986115,6359254.76,44.89288748102511,161264.75145,28.03136931007016,19.383903030303006,166.29381096681126,99.95117291741796,40.0,20.19377128065341
2016-06-06,575.288562350975,588.661096771771,574.760251816664,586.94413965057,92043.3258579546,2.0260401583447774,1.507,1.26,2.11,231178.8850067715,-45.403665964261904,0.954985909982036,1.3322043216,72541.00333217609,11056498.48,47.335961088032604,158150.91558,28.08224789119645,19.395560606060585,166.50419552669584,99.97558645870896,40.0,19.56447864809877
2016-06-07,586.94413965057,592.987665454336,567.793223805502,579.121002942565,115569.19462065,-1.332858815604221,1.558,1.24,2.08,225983.9228304028,-33.0869344127849,0.6805087483363176,1.3920822597,-28781.41476144272,11480068.2,48.83889756883723,183990.77084,28.22283413368088,19.407218181818163,166.7145800865804,99.98779322935448,40.0,20.127474948172303
2016-06-08,579.121002942565,584.971097614843,573.607569281751,584.514475744474,76417.1736933741,0.9313205313750128,1.762,1.25,2.1,222916.99823481173,15.72604979604705,0.4677295221240684,1.6007608676,-16373.947773118043,5606493.88,50.2344814438701,147118.12038,28.335783069686137,19.418875757575737,166.92496464646496,99.99389661467724,40.0,19.25108028666427
2016-06-09,584.514475744474,584.540054125849,572.250222895481,577.045276838712,72562.5860864951,-1.277846694258311,1.541,1.23,2.08,218983.1719231277,9.618405248050408,0.592084126599641,1.6068324362,-15144.863852353732,6355060.07,51.36990991275762,398602.67751,28.42861757390258,19.430533333333315,167.13534920634953,99.9969483073386,40.0,18.55495538103464
